date,station,CDSD,CLDD,DP01,DP10,DP1X,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,EVAP,HDSD,HTDD,MN01,MX01,PRCP,SNOW,TAVG,TMAX,TMIN,WDMV
2014-02-01T00:00:00,GHCND:USC00041253,0.0,0.0,6.0,4.0,1.0,,,0.0,9.0,0.0,17.0,0.0,24.0,,,2.63,85.0,3.0,1492.0,323.0,42.0,65.0,4.12,,53.5,72.3,34.6,897.3
2014-02-01T00:00:00,GHCND:USR0000CFIG,42.0,19.0,,,,,,0.0,0.0,0.0,9.0,0.0,35.0,,,,81.0,,1071.0,280.0,,,,,55.7,63.5,47.9,
2014-03-01T00:00:00,GHCND:USC00041253,0.0,0.0,6.0,3.0,1.0,,,0.0,1.0,0.0,26.0,1.0,31.0,,,2.82,92.0,5.27,1746.0,253.0,46.0,74.0,3.52,,56.8,75.2,38.5,1166.3
2014-03-01T00:00:00,GHCND:USR0000CFIG,53.0,11.0,,,,,,0.0,0.0,0.0,9.0,0.0,38.0,,,,81.0,,1331.0,259.0,,,,,57.0,65.4,48.5,
2014-04-01T00:00:00,GHCND:USC00041253,6.0,5.0,3.0,2.0,0.0,,,0.0,2.0,0.0,23.0,4.0,31.0,,,0.31,94.0,6.4,1947.0,201.0,47.0,79.0,0.65,,58.5,77.8,39.1,1152.0
2014-04-01T00:00:00,GHCND:USR0000CFIG,99.0,46.0,,,,,,0.0,0.0,0.0,16.0,0.0,36.0,,,,86.0,,1549.0,218.0,,,,,59.3,68.8,49.8,
2014-05-01T00:00:00,GHCND:USC00041253,119.0,113.0,0.0,0.0,0.0,,,0.0,0.0,0.0,29.0,13.0,37.0,,,0.0,105.0,10.42,2015.0,67.0,54.0,86.0,0.0,,66.5,86.0,47.0,1317.3
2014-05-01T00:00:00,GHCND:USR0000CFIG,255.0,156.0,,,,,,0.0,0.0,0.0,22.0,1.0,40.0,,,,94.0,,1657.0,108.0,,,,,66.6,75.5,57.6,
2014-06-01T00:00:00,GHCND:USC00041253,193.0,74.0,0.0,0.0,0.0,,,0.0,0.0,0.0,30.0,9.0,41.0,,,0.0,99.0,10.4,2029.0,14.0,57.0,89.0,0.0,,67.0,87.4,46.5,1170.0
2014-06-01T00:00:00,GHCND:USR0000CFIG,482.0,227.0,,,,,,0.0,0.0,0.0,30.0,2.0,49.0,,,,91.0,,1670.0,13.0,,,,,72.1,80.8,63.5,
2014-07-01T00:00:00,GHCND:USC00041253,424.0,231.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31.0,26.0,45.0,,,0.0,102.0,11.57,0.0,0.0,62.0,92.0,0.0,,72.4,94.1,50.8,991.7
2014-07-01T00:00:00,GHCND:USR0000CFIG,848.0,366.0,,,,,,0.0,0.0,0.0,31.0,9.0,56.0,,,,96.0,,0.0,0.0,,,,,76.8,85.7,67.9,
2014-08-01T00:00:00,GHCND:USC00041253,665.0,241.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31.0,25.0,45.0,,,0.0,101.0,12.04,0.0,0.0,62.0,92.0,0.0,,72.8,94.0,51.5,953.2
2014-08-01T00:00:00,GHCND:USR0000CFIG,1167.0,320.0,,,,,,0.0,0.0,0.0,31.0,5.0,52.0,,,,95.0,,0.0,0.0,,,,,75.3,84.9,65.7,
2014-09-01T00:00:00,GHCND:USC00041253,811.0,146.0,0.0,0.0,0.0,,,0.0,0.0,0.0,30.0,20.0,39.0,,,0.0,101.0,8.67,5.0,5.0,60.0,87.0,0.0,,69.7,92.1,47.3,1007.9
2014-09-01T00:00:00,GHCND:USR0000CFIG,1443.0,275.0,,,,,,0.0,0.0,0.0,28.0,7.0,47.0,,,,95.0,,16.0,16.0,,,,,73.6,83.0,64.3,
2014-10-01T00:00:00,GHCND:USC00041253,896.0,85.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31.0,12.0,35.0,,,0.0,106.0,6.26,50.0,45.0,54.0,78.0,0.0,,66.3,89.6,43.0,838.2
2014-10-01T00:00:00,GHCND:USR0000CFIG,1654.0,211.0,,,,,,0.0,0.0,0.0,28.0,5.0,45.0,,,,96.0,,62.0,46.0,,,,,70.3,79.4,61.2,
2014-11-01T00:00:00,GHCND:USC00041253,904.0,8.0,4.0,2.0,0.0,,,0.0,3.0,0.0,27.0,4.0,29.0,,,0.72,91.0,4.44,242.0,192.0,47.0,67.0,0.87,,58.9,77.9,39.9,791.0
2014-11-01T00:00:00,GHCND:USR0000CFIG,1710.0,56.0,,,,,,0.0,0.0,0.0,13.0,0.0,43.0,,,,82.0,,251.0,188.0,,,,,60.6,68.1,53.1,
2014-12-01T00:00:00,GHCND:USC00041253,904.0,0.0,9.0,6.0,2.0,,,0.0,8.0,0.0,11.0,0.0,20.0,,,3.18,80.0,1.54,650.0,408.0,47.0,62.0,5.88,,51.8,66.7,36.9,902.9
2014-12-01T00:00:00,GHCND:USR0000CFIG,1713.0,2.0,,,,,,0.0,2.0,0.0,1.0,0.0,30.0,,,,75.0,,679.0,429.0,,,,,51.3,57.3,45.2,
2015-01-01T00:00:00,GHCND:USC00041253,0.0,0.0,6.0,2.0,0.0,,,0.0,15.0,0.0,21.0,0.0,19.0,,,0.63,81.0,2.44,1041.0,391.0,44.0,63.0,0.83,,52.4,71.2,33.5,530.7
2015-01-01T00:00:00,GHCND:USR0000CFIG,8.0,8.0,,,,,,0.0,0.0,0.0,8.0,0.0,34.0,,,,76.0,,913.0,233.0,,,,,57.7,64.6,50.9,
2015-02-01T00:00:00,GHCND:USC00041253,0.0,0.0,4.0,2.0,0.0,,,0.0,0.0,0.0,22.0,0.0,33.0,,,0.32,86.0,3.29,1278.0,236.0,48.0,71.0,0.51,,56.6,74.8,38.3,737.6
2015-02-01T00:00:00,GHCND:USR0000CFIG,27.0,18.0,,,,,,0.0,0.0,0.0,12.0,0.0,38.0,,,,77.0,,1102.0,189.0,,,,,58.9,66.5,51.3,
2015-03-01T00:00:00,GHCND:USC00041253,20.0,20.0,2.0,0.0,0.0,,,0.0,5.0,0.0,26.0,9.0,27.0,,,0.06,94.0,6.39,1457.0,180.0,50.0,77.0,0.08,,59.8,81.7,38.0,943.2
2015-03-01T00:00:00,GHCND:USR0000CFIG,93.0,66.0,,,,,,0.0,0.0,0.0,21.0,0.0,37.0,,,,83.0,,1240.0,137.0,,,,,62.7,71.3,54.0,
2015-04-01T00:00:00,GHCND:USC00041253,23.0,3.0,3.0,2.0,0.0,,,0.0,8.0,0.0,25.0,2.0,29.0,,,0.23,94.0,8.5,1685.0,228.0,49.0,78.0,0.36,,57.5,79.0,36.0,1189.9
2015-04-01T00:00:00,GHCND:USR0000CFIG,122.0,29.0,,,,,,0.0,0.0,0.0,16.0,0.0,36.0,,,,84.0,,1461.0,221.0,,,,,58.6,68.1,49.1,
2015-05-01T00:00:00,GHCND:USC00041253,34.0,11.0,2.0,1.0,0.0,,,0.0,0.0,0.0,29.0,3.0,35.0,,,0.23,92.0,8.79,1815.0,129.0,54.0,82.0,0.26,,61.2,78.3,44.1,1344.6
2015-05-01T00:00:00,GHCND:USR0000CFIG,164.0,42.0,,,,,,0.0,0.0,0.0,9.0,0.0,38.0,,,,85.0,,1747.0,286.0,,,,,57.1,66.5,47.7,
2015-06-01T00:00:00,GHCND:USC00041253,141.0,107.0,1.0,1.0,0.0,,,0.0,0.0,0.0,30.0,18.0,39.0,,,0.42,102.0,11.39,1831.0,16.0,60.0,90.0,0.42,,68.0,90.1,45.9,1150.2
2015-06-01T00:00:00,GHCND:USR0000CFIG,468.0,304.0,,,,,,0.0,0.0,0.0,27.0,6.0,45.0,,,,94.0,,1775.0,27.0,,,,,74.2,82.6,65.8,
2015-07-01T00:00:00,GHCND:USC00041253,326.0,186.0,1.0,0.0,0.0,,,0.0,0.0,0.0,31.0,18.0,44.0,,,0.03,106.0,11.69,1.0,1.0,62.0,90.0,0.03,,70.9,91.3,50.6,1150.2
2015-07-01T00:00:00,GHCND:USR0000CFIG,688.0,220.0,,,,,,0.0,0.0,0.0,30.0,0.0,48.0,,,,89.0,,15.0,15.0,,,,,71.6,80.2,63.0,
2015-08-01T00:00:00,GHCND:USC00041253,577.0,250.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31.0,24.0,42.0,,,0.0,109.0,15.02,1.0,0.0,63.0,92.0,0.0,,73.1,94.3,51.8,1114.1
2015-08-01T00:00:00,GHCND:USR0000CFIG,1028.0,340.0,,,,,,0.0,0.0,0.0,31.0,7.0,56.0,,,,98.0,,15.0,0.0,,,,,76.0,85.2,66.8,
2015-09-01T00:00:00,GHCND:USC00041253,812.0,235.0,1.0,1.0,0.0,,,0.0,0.0,0.0,30.0,21.0,39.0,,,0.15,106.0,10.02,16.0,14.0,61.0,89.0,0.15,,72.4,94.6,50.1,877.4
2015-09-01T00:00:00,GHCND:USR0000CFIG,1342.0,314.0,,,,,,0.0,0.0,0.0,29.0,10.0,52.0,,,,96.0,,28.0,13.0,,,,,75.0,84.8,65.2,
2015-10-01T00:00:00,GHCND:USC00041253,916.0,104.0,3.0,1.0,0.0,,,0.0,0.0,0.0,31.0,13.0,37.0,,,0.24,104.0,5.73,63.0,47.0,57.0,81.0,0.3,,66.8,88.6,45.1,987.4
2015-10-01T00:00:00,GHCND:USR0000CFIG,1527.0,184.0,,,,,,0.0,0.0,0.0,27.0,5.0,46.0,,,,94.0,,64.0,36.0,,,,,69.8,78.5,61.1,
2015-11-01T00:00:00,GHCND:USC00041253,933.0,17.0,4.0,2.0,0.0,,,0.0,4.0,0.0,16.0,1.0,28.0,,,0.4,95.0,3.32,323.0,260.0,43.0,64.0,0.73,,56.9,73.7,40.1,820.8
2015-11-01T00:00:00,GHCND:USR0000CFIG,1553.0,26.0,,,,,,0.0,0.0,0.0,10.0,0.0,35.0,,,,82.0,,387.0,322.0,,,,,55.1,63.5,46.8,
2015-12-01T00:00:00,GHCND:USC00041253,933.0,0.0,6.0,4.0,0.0,,,0.0,12.0,0.0,8.0,0.0,25.0,,,0.36,82.0,2.52,775.0,452.0,39.0,56.0,1.12,,50.4,65.6,35.3,1047.0
2015-12-01T00:00:00,GHCND:USR0000CFIG,1562.0,8.0,,,,,,0.0,3.0,0.0,3.0,0.0,31.0,,,,76.0,,885.0,499.0,,,,,49.2,56.1,42.3,
2016-01-01T00:00:00,GHCND:USC00041253,0.0,0.0,11.0,6.0,1.0,,,0.0,4.0,0.0,8.0,0.0,28.0,,,1.1,75.0,9.02,1151.0,376.0,44.0,59.0,4.03,,52.9,65.0,40.7,925.8
2016-01-01T00:00:00,GHCND:USR0000CFIG,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,33.0,,,,70.0,,1338.0,452.0,,,,,50.4,56.4,44.4,
2016-02-01T00:00:00,GHCND:USC00041253,20.0,20.0,2.0,2.0,0.0,,,0.0,3.0,0.0,21.0,2.0,27.0,,,0.98,92.0,4.31,1328.0,176.0,45.0,69.0,1.65,,59.6,77.3,41.9,896.6
2016-02-01T00:00:00,GHCND:USR0000CFIG,49.0,49.0,,,,,,0.0,1.0,0.0,17.0,0.0,32.0,,,,82.0,,1474.0,136.0,,,,,61.8,69.3,54.2,
2016-03-01T00:00:00,GHCND:USC00041253,22.0,2.0,6.0,5.0,0.0,,,0.0,0.0,0.0,20.0,0.0,37.0,,,0.86,89.0,5.9,1545.0,217.0,50.0,74.0,3.02,,58.1,72.4,43.8,1173.8
2016-03-01T00:00:00,GHCND:USR0000CFIG,53.0,4.0,,,,,,0.0,0.0,0.0,9.0,0.0,33.0,,,,74.0,,1781.0,307.0,,,,,55.2,62.7,47.7,
2016-04-01T00:00:00,GHCND:USC00041253,68.0,46.0,4.0,1.0,0.0,,,0.0,0.0,0.0,28.0,5.0,41.0,,,0.14,97.0,9.04,1622.0,78.0,50.0,80.0,0.24,,63.9,79.5,48.4,1365.8
2016-04-01T00:00:00,GHCND:USR0000CFIG,80.0,27.0,,,,,,0.0,0.0,0.0,12.0,0.0,37.0,,,,84.0,,1997.0,215.0,,,,,58.7,68.1,49.4,
2016-05-01T00:00:00,GHCND:USC00041253,104.0,36.0,1.0,1.0,0.0,,,0.0,0.0,0.0,30.0,1.0,47.0,,,0.36,90.0,10.42,1659.0,36.0,56.0,84.0,0.36,,65.0,78.7,51.3,1170.7
2016-05-01T00:00:00,GHCND:USR0000CFIG,119.0,39.0,,,,,,0.0,0.0,0.0,15.0,0.0,38.0,,,,84.0,,2187.0,190.0,,,,,60.1,69.1,51.2,
2016-06-01T00:00:00,GHCND:USC00041253,400.0,296.0,0.0,0.0,0.0,,,0.0,0.0,0.0,30.0,19.0,50.0,,,0.0,107.0,15.11,1660.0,1.0,59.0,91.0,0.0,,74.8,93.3,56.4,1074.4
2016-06-01T00:00:00,GHCND:USR0000CFIG,497.0,377.0,,,,,,0.0,0.0,0.0,27.0,14.0,46.0,,,,99.0,,2217.0,30.0,,,,,76.5,85.6,67.5,
2016-07-01T00:00:00,GHCND:USC00041253,698.0,298.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31.0,23.0,48.0,,,0.0,105.0,15.07,0.0,0.0,59.0,91.0,0.0,,74.6,94.4,54.8,1193.0
2016-07-01T00:00:00,GHCND:USR0000CFIG,897.0,400.0,,,,,,0.0,0.0,0.0,31.0,11.0,61.0,,,,100.0,,0.0,0.0,,,,,77.9,87.2,68.6,
2016-08-01T00:00:00,GHCND:USC00041253,944.0,245.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31.0,22.0,45.0,,,0.0,105.0,14.29,0.0,0.0,59.0,89.0,0.0,,72.9,92.7,53.1,1124.1
2016-08-01T00:00:00,GHCND:USR0000CFIG,1277.0,380.0,,,,,,0.0,0.0,0.0,31.0,7.0,59.0,,,,96.0,,0.0,0.0,,,,,77.3,85.8,68.7,
2016-09-01T00:00:00,GHCND:USC00041253,1188.0,244.0,0.0,0.0,0.0,,,0.0,0.0,0.0,30.0,17.0,43.0,,,0.0,107.0,11.74,5.0,5.0,56.0,83.0,0.0,,72.9,91.1,54.8,1070.6
2016-09-01T00:00:00,GHCND:USR0000CFIG,1524.0,247.0,,,,,,0.0,0.0,0.0,28.0,6.0,47.0,,,,98.0,,31.0,31.0,,,,,72.2,82.1,62.2,
2016-10-01T00:00:00,GHCND:USC00041253,1267.0,79.0,6.0,2.0,0.0,,,0.0,0.0,0.0,31.0,8.0,41.0,,,0.72,97.0,6.58,37.0,32.0,51.0,75.0,1.13,,66.5,83.7,49.4,1032.1
2016-10-01T00:00:00,GHCND:USR0000CFIG,1597.0,73.0,,,,,,0.0,0.0,0.0,19.0,0.0,46.0,,,,87.0,,126.0,95.0,,,,,64.3,73.1,55.5,
2016-11-01T00:00:00,GHCND:USC00041253,1338.0,72.0,3.0,2.0,0.0,,,0.0,2.0,0.0,24.0,5.0,30.0,,,0.62,93.0,5.23,194.0,156.0,47.0,67.0,1.21,,62.2,77.8,46.5,983.0
2016-11-01T00:00:00,GHCND:USR0000CFIG,1669.0,71.0,,,,,,0.0,0.0,0.0,15.0,0.0,38.0,,,,83.0,,331.0,205.0,,,,,60.5,68.3,52.8,
2016-12-01T00:00:00,GHCND:USC00041253,1338.0,0.0,5.0,3.0,1.0,,,0.0,7.0,0.0,12.0,0.0,27.0,,,1.01,78.0,1.92,589.0,396.0,43.0,59.0,1.93,,52.2,66.4,38.0,894.8
2016-12-01T00:00:00,GHCND:USR0000CFIG,1669.0,0.0,,,,,,0.0,3.0,0.0,3.0,0.0,31.0,,,,73.0,,739.0,408.0,,,,,51.9,58.4,45.3,
2017-01-01T00:00:00,GHCND:USC00041253,0.0,0.0,16.0,13.0,3.0,,,0.0,5.0,0.0,4.0,0.0,28.0,,,1.54,78.0,13.04,1016.0,427.0,42.0,58.0,8.82,,51.2,62.1,40.3,710.2
2017-01-01T00:00:00,GHCND:USR0000CFIG,1.0,1.0,,,,,,0.0,1.0,0.0,2.0,0.0,32.0,,,,72.0,,1283.0,544.0,,,,,47.5,53.4,41.5,
2017-02-01T00:00:00,GHCND:USC00041253,1.0,1.0,17.0,11.0,2.0,,,0.0,1.0,0.0,6.0,0.0,29.0,,,5.34,79.0,,1298.0,282.0,48.0,67.0,10.61,,54.9,64.6,45.3,
2017-02-01T00:00:00,GHCND:USR0000CFIG,1.0,0.0,,,,,,0.0,1.0,0.0,1.0,0.0,31.0,,,,70.0,,1734.0,451.0,,,,,48.9,54.7,43.1,
2017-03-01T00:00:00,GHCND:USC00041253,27.0,26.0,6.0,3.0,0.0,,,0.0,0.0,0.0,24.0,2.0,38.0,,,0.32,91.0,6.21,1437.0,138.0,49.0,76.0,0.83,,61.4,75.8,47.0,798.5
2017-03-01T00:00:00,GHCND:USR0000CFIG,36.0,34.0,,,,,,0.0,1.0,0.0,14.0,0.0,32.0,,,,82.0,,1993.0,258.0,,,,,57.8,66.5,49.1,
2017-04-01T00:00:00,GHCND:USC00041253,39.0,11.0,3.0,0.0,0.0,,,0.0,0.0,0.0,27.0,1.0,34.0,,,0.09,91.0,8.44,1557.0,120.0,51.0,81.0,0.2,,61.4,78.2,44.6,1273.8
2017-04-01T00:00:00,GHCND:USR0000CFIG,46.0,10.0,,,,,,0.0,0.0,0.0,15.0,0.0,38.0,,,,84.0,,2183.0,191.0,,,,,59.0,68.2,49.8,
2017-05-01T00:00:00,GHCND:USC00041253,121.0,82.0,3.0,1.0,0.0,,,0.0,0.0,0.0,28.0,9.0,39.0,,,0.26,97.0,11.54,1630.0,74.0,56.0,88.0,0.32,,65.3,81.2,49.3,685.4
2017-05-01T00:00:00,GHCND:USR0000CFIG,155.0,109.0,,,,,,0.0,0.0,0.0,18.0,0.0,37.0,,,,87.0,,2360.0,177.0,,,,,62.8,72.8,52.8,
2017-06-01T00:00:00,GHCND:USC00041253,321.0,200.0,0.0,0.0,0.0,,,0.0,0.0,0.0,30.0,16.0,44.0,,,0.0,103.0,13.11,1634.0,4.0,60.0,93.0,0.0,,71.5,89.9,53.2,240.5
2017-06-01T00:00:00,GHCND:USR0000CFIG,480.0,325.0,,,,,,0.0,0.0,0.0,28.0,11.0,40.0,,,,97.0,,2394.0,34.0,,,,,74.7,83.7,65.7,
2017-07-01T00:00:00,GHCND:USC00041253,626.0,304.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31.0,28.0,46.0,,,0.0,110.0,14.55,0.0,0.0,63.0,95.0,0.0,,74.8,96.5,53.1,743.2
2017-07-01T00:00:00,GHCND:USR0000CFIG,971.0,491.0,,,,,,0.0,0.0,0.0,31.0,12.0,63.0,,,,104.0,,0.0,0.0,,,,,80.9,89.6,72.1,
2017-08-01T00:00:00,GHCND:USC00041253,875.0,249.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31.0,25.0,45.0,,,0.0,107.0,16.99,2.0,1.0,62.0,91.0,0.0,,73.0,94.2,51.7,1066.9
2017-08-01T00:00:00,GHCND:USR0000CFIG,1409.0,438.0,,,,,,0.0,0.0,0.0,31.0,9.0,47.0,,,,102.0,,6.0,6.0,,,,,78.9,87.0,70.8,
2017-09-01T00:00:00,GHCND:USC00041253,1090.0,215.0,1.0,1.0,0.0,,,0.0,0.0,0.0,30.0,16.0,37.0,,,0.45,114.0,11.56,25.0,23.0,61.0,89.0,0.45,,71.4,90.6,52.2,858.1
2017-09-01T00:00:00,GHCND:USR0000CFIG,1607.0,198.0,,,,,,0.0,0.0,0.0,26.0,3.0,48.0,,,,106.0,,40.0,34.0,,,,,70.5,79.6,61.4,
2017-10-01T00:00:00,GHCND:USC00041253,1184.0,93.0,0.0,0.0,0.0,,,0.0,1.0,0.0,30.0,16.0,31.0,,,0.0,105.0,7.57,88.0,63.0,53.0,79.0,0.0,,66.0,88.5,43.4,956.9
2017-10-01T00:00:00,GHCND:USR0000CFIG,1838.0,230.0,,,,,,0.0,0.0,0.0,27.0,4.0,46.0,,,,96.0,,96.0,56.0,,,,,70.6,79.8,61.4,
2017-11-01T00:00:00,GHCND:USC00041253,1213.0,29.0,2.0,0.0,0.0,,,0.0,3.0,0.0,28.0,5.0,28.0,,,0.05,96.0,3.98,268.0,181.0,50.0,69.0,0.07,,59.9,78.0,41.8,745.6
2017-11-01T00:00:00,GHCND:USR0000CFIG,1898.0,60.0,,,,,,0.0,0.0,0.0,10.0,0.0,41.0,,,,87.0,,272.0,176.0,,,,,61.1,69.1,53.1,
2017-12-01T00:00:00,GHCND:USC00041253,1213.0,0.0,0.0,0.0,0.0,,,0.0,19.0,0.0,24.0,0.0,20.0,,,0.0,86.0,3.68,646.0,378.0,40.0,60.0,0.0,,52.8,74.5,31.2,384.6
2017-12-01T00:00:00,GHCND:USR0000CFIG,1927.0,29.0,,,,,,0.0,0.0,0.0,15.0,0.0,34.0,,,,79.0,,441.0,168.0,,,,,60.5,68.0,53.0,
2018-01-01T00:00:00,GHCND:USC00041253,0.0,0.0,6.0,4.0,1.0,,,0.0,9.0,0.0,23.0,0.0,25.0,,,2.8,86.0,3.52,975.0,328.0,45.0,64.0,3.76,,54.4,72.9,35.9,
2018-01-01T00:00:00,GHCND:USR0000CFIG,22.0,22.0,,,,,,0.0,0.0,0.0,12.0,0.0,35.0,,,,78.0,,679.0,238.0,,,,,58.0,65.0,51.0,
2018-02-01T00:00:00,GHCND:USC00041253,4.0,4.0,2.0,1.0,0.0,,,0.0,9.0,0.0,17.0,0.0,24.0,,,0.11,88.0,3.92,1271.0,296.0,41.0,66.0,0.16,,54.6,73.5,35.6,
2018-02-01T00:00:00,GHCND:USR0000CFIG,55.0,33.0,,,,,,0.0,5.0,0.0,9.0,0.0,29.0,,,,79.0,,1045.0,365.0,,,,,53.1,61.3,44.9,
2018-03-01T00:00:00,GHCND:USC00041253,4.0,0.0,,,,,,0.0,3.0,0.0,12.0,0.0,30.0,,,,85.0,,1596.0,325.0,,,,,54.5,68.4,40.6,
2018-03-01T00:00:00,GHCND:USR0000CFIG,58.0,4.0,,,,,,0.0,0.0,0.0,5.0,0.0,33.0,,,,75.0,,1493.0,448.0,,,,,50.7,57.7,43.6,
